,TUCASEID,TEWHERE,TUACTDUR,PEEDUCA,PTDTRACE,TRCHILDNUM,TRSPPRES,TRDPFTPT,TEAGE,TESEX,TEIO1COW,TUDIARYDAY,Telecommuting,Education,Race,NumChild,Married,Gender,Fulltime
44063,20141010142269,2,515,42,1,1,1,1,47,1,4,2,0,2,0,1,0,0,1
44066,20141010142403,2,460,39,1,1,1,1,38,2,4,5,0,1,0,1,0,1,1
44068,20141108142068,2,570,45,4,1,1,1,53,1,4,5,0,4,2,1,0,0,1
44071,20141109140539,2,440,43,1,3,1,1,44,2,4,4,0,3,0,3,0,1,1
44072,20141109140645,2,600,43,1,0,3,1,49,2,3,5,0,3,0,0,1,1,1
44073,20141109140741,2,450,43,2,0,1,2,59,2,3,3,0,3,1,0,0,1,0
44074,20141109140757,2,580,37,1,4,1,1,49,1,4,5,0,0,0,3,0,0,1
44075,20141109140846,2,455,40,5,0,3,2,22,1,4,6,0,2,3,0,1,0,0
44076,20141109140907,2,420,35,1,2,1,1,22,1,4,2,0,0,0,2,0,0,1
44079,20141109141137,2,585,37,1,3,1,1,31,1,4,4,0,0,0,3,0,0,1
44081,20141109141189,1,493,43,1,3,1,1,44,2,4,5,1,3,0,3,0,1,1
44083,20141109141295,2,490,43,1,0,2,1,43,1,4,5,0,3,0,0,1,0,1
44086,20141109141563,2,515,39,1,1,3,1,43,2,4,6,0,1,0,1,1,1,1
44087,20141109141619,2,490,43,2,0,2,1,32,1,4,5,0,3,1,0,1,0,1
44089,20141109141653,2,300,43,1,1,1,1,40,1,4,2,0,3,0,1,0,0,1
44090,20141109141722,2,730,46,2,1,1,1,52,1,4,2,0,4,1,1,0,0,1
44095,20141109142006,2,480,39,2,0,3,1,51,1,4,3,0,1,1,0,1,0,1
44101,20141109142331,2,480,40,1,0,2,2,22,1,4,6,0,2,0,0,1,0,0
44102,20141109142454,2,556,40,1,2,1,1,44,1,4,4,0,2,0,2,0,0,1
44103,20141110140004,2,380,43,2,1,1,2,29,2,4,3,0,3,1,1,0,1,0
44104,20141110140010,2,480,41,1,0,3,1,31,2,4,5,0,2,0,0,1,1,1
44105,20141110140044,1,630,44,4,2,1,1,48,1,4,5,1,4,2,2,0,0,1
44106,20141110140054,2,380,46,1,0,3,1,31,2,4,5,0,4,0,0,1,1,1
44108,20141110140089,2,705,43,2,0,1,1,51,1,4,3,0,3,1,0,0,0,1
44109,20141110140112,1,480,43,1,3,1,1,35,1,4,6,1,3,0,3,0,0,1
44110,20141110140141,2,480,42,1,1,3,2,32,2,4,5,0,2,0,1,1,1,0
44112,20141110140167,2,655,39,1,0,1,1,47,2,4,5,0,1,0,0,0,1,1
44113,20141110140505,2,345,43,1,1,1,1,49,2,4,3,0,3,0,1,0,1,1
44114,20141110140508,2,500,43,1,0,1,1,31,1,4,6,0,3,0,0,0,0,1
44115,20141110140511,2,510,43,1,0,3,1,48,2,4,2,0,3,0,0,1,1,1
44116,20141110140527,2,480,43,1,0,3,1,24,2,3,4,0,3,0,0,1,1,1
44117,20141110140607,2,625,39,1,0,3,1,56,2,4,4,0,1,0,0,1,1,1
44118,20141110140617,2,445,39,7,0,1,1,45,1,4,5,0,1,3,0,0,0,1
44119,20141110140621,1,475,42,1,0,3,1,51,2,4,2,1,2,0,0,1,1,1
44120,20141110140630,2,480,43,1,0,3,1,37,2,4,4,0,3,0,0,1,1,1
44122,20141110140643,2,450,40,2,0,3,1,59,1,4,6,0,2,1,0,1,0,1
44123,20141110140646,2,615,39,1,0,3,1,55,1,5,3,0,1,0,0,1,0,1
44127,20141110140674,2,477,46,4,3,1,1,42,1,5,2,0,4,2,3,0,0,1
44130,20141110140681,2,400,44,1,1,1,1,38,2,4,5,0,4,0,1,0,1,1
44131,20141110140696,2,465,39,1,2,1,1,56,1,4,5,0,1,0,2,0,0,1
44134,20141110140713,2,656,39,2,0,1,1,26,1,4,5,0,1,1,0,0,0,1
44136,20141110140770,2,480,39,1,0,1,1,52,1,4,3,0,1,0,0,0,0,1
44137,20141110140784,2,435,43,2,2,1,1,51,1,5,3,0,3,1,2,0,0,1
44139,20141110140821,2,665,45,1,0,1,2,53,2,5,5,0,4,0,0,0,1,0
44140,20141110140823,2,575,41,2,0,1,1,57,1,3,3,0,2,1,0,0,0,1
44142,20141110140840,2,511,42,1,2,1,2,43,2,4,6,0,2,0,2,0,1,0
44143,20141110140856,2,540,40,2,2,3,1,56,2,4,5,0,2,1,2,1,1,1
44144,20141110140861,2,670,35,1,1,1,1,56,1,4,2,0,0,0,1,0,0,1
44145,20141110140870,2,460,42,1,1,3,2,45,2,4,6,0,2,0,1,1,1,0
44146,20141110140883,2,410,43,2,0,3,1,40,2,4,4,0,3,1,0,1,1,1
44147,20141110140887,2,540,43,1,1,1,1,36,1,5,2,0,3,0,1,0,0,1
44151,20141110140968,2,432,42,1,2,3,1,51,2,1,2,0,2,0,2,1,1,1
44153,20141110141008,2,515,43,4,2,1,1,36,2,4,5,0,3,2,2,0,1,1
44155,20141110141027,1,568,44,1,1,3,1,46,1,4,4,1,4,0,1,1,0,1
44156,20141110141031,2,240,41,1,0,1,1,30,1,4,6,0,2,0,0,0,0,1
44157,20141110141047,2,555,40,1,0,1,1,56,2,4,6,0,2,0,0,0,1,1
44158,20141110141055,2,480,39,1,0,3,1,30,1,4,4,0,1,0,0,1,0,1
44164,20141110141120,2,450,40,1,2,2,1,32,1,4,5,0,2,0,2,1,0,1
44165,20141110141124,2,500,43,1,2,1,1,41,1,4,3,0,3,0,2,0,0,1
44166,20141110141137,2,423,40,1,0,3,2,51,2,4,2,0,2,0,0,1,1,0
44167,20141110141178,2,279,39,1,4,1,1,46,2,1,6,0,1,0,3,0,1,1
44168,20141110141181,2,555,43,1,0,3,1,59,2,1,6,0,3,0,0,1,1,1
44170,20141110141211,2,459,43,1,2,1,1,40,2,3,2,0,3,0,2,0,1,1
44171,20141110141236,2,475,43,1,0,3,1,23,1,4,5,0,3,0,0,1,0,1
44172,20141110141247,2,515,42,1,2,1,1,39,1,3,2,0,2,0,2,0,0,1
44176,20141110141328,2,455,43,1,0,3,1,28,1,4,6,0,3,0,0,1,0,1
44177,20141110141330,2,610,41,1,0,3,1,47,1,4,2,0,2,0,0,1,0,1
44180,20141110141366,2,455,39,1,0,3,1,52,2,4,4,0,1,0,0,1,1,1
44182,20141110141380,2,668,39,1,0,3,1,56,2,2,5,0,1,0,0,1,1,1
44184,20141110141404,2,255,39,1,0,3,2,24,1,4,4,0,1,0,0,1,0,0
44185,20141110141435,2,545,42,1,1,1,1,29,2,4,3,0,2,0,1,0,1,1
44186,20141110141439,2,690,39,1,3,1,1,30,1,4,5,0,1,0,3,0,0,1
44188,20141110141512,2,559,40,1,0,3,1,51,2,4,6,0,2,0,0,1,1,1
44189,20141110141514,2,570,42,1,0,3,1,45,2,4,4,0,2,0,0,1,1,1
44191,20141110141556,2,489,41,1,2,2,1,22,1,4,2,0,2,0,2,1,0,1
44192,20141110141565,2,430,44,1,3,1,1,42,1,2,4,0,4,0,3,0,0,1
44194,20141110141596,2,491,39,2,0,3,1,52,1,4,4,0,1,1,0,1,0,1
44195,20141110141612,2,590,44,1,2,1,1,40,1,4,5,0,4,0,2,0,0,1
44197,20141110141628,2,545,39,1,2,3,1,29,2,4,5,0,1,0,2,1,1,1
44198,20141110141638,2,450,40,1,4,1,1,45,1,4,5,0,2,0,3,0,0,1
44205,20141110141738,2,423,43,1,0,1,1,47,2,4,5,0,3,0,0,0,1,1
44208,20141110141762,2,506,39,1,4,1,1,40,1,4,4,0,1,0,3,0,0,1
44209,20141110141764,2,560,43,1,0,3,1,22,2,4,6,0,3,0,0,1,1,1
44212,20141110141802,1,535,43,4,2,1,1,35,2,4,5,1,3,2,2,0,1,1
44213,20141110141813,2,540,44,1,0,2,1,31,2,4,3,0,4,0,0,1,1,1
44215,20141110141826,2,800,39,4,3,3,1,46,2,4,6,0,1,2,3,1,1,1
44216,20141110141832,2,510,43,1,0,3,1,33,1,4,3,0,3,0,0,1,0,1
44217,20141110141855,2,490,45,1,1,1,1,43,1,4,4,0,4,0,1,0,0,1
44218,20141110141875,2,552,44,1,1,1,1,42,2,2,5,0,4,0,1,0,1,1
44221,20141110141936,2,480,39,2,0,3,1,43,1,4,5,0,1,1,0,1,0,1
44222,20141110141945,2,659,43,1,4,1,1,55,1,4,6,0,3,0,3,0,0,1
44224,20141110141968,2,300,40,4,0,3,2,22,1,4,4,0,2,2,0,1,0,0
44225,20141110141981,2,575,43,1,1,1,1,50,1,4,3,0,3,0,1,0,0,1
44228,20141110142028,2,630,39,1,0,3,1,31,1,4,6,0,1,0,0,1,0,1
44229,20141110142033,2,575,42,1,0,3,1,57,2,4,4,0,2,0,0,1,1,1
44231,20141110142044,2,505,41,1,2,1,1,41,2,4,3,0,2,0,2,0,1,1
44232,20141110142081,2,480,40,1,2,1,1,43,1,3,3,0,2,0,2,0,0,1
44233,20141110142082,2,730,40,2,0,3,1,21,2,4,6,0,2,1,0,1,1,1
44234,20141110142091,1,120,46,1,0,3,1,32,1,5,2,1,4,0,0,1,0,1
44237,20141110142100,2,445,42,1,2,1,1,30,1,4,2,0,2,0,2,0,0,1
44238,20141110142115,2,521,43,1,0,3,1,43,1,4,6,0,3,0,0,1,0,1
44240,20141110142121,2,520,40,1,4,3,1,28,2,4,2,0,2,0,3,1,1,1
44241,20141110142127,2,770,37,1,0,1,1,50,1,4,6,0,0,0,0,0,0,1
44243,20141110142142,2,480,42,1,0,1,1,58,2,5,2,0,2,0,0,0,1,1
44244,20141110142148,2,560,35,1,2,3,1,55,2,4,6,0,0,0,2,1,1,1
44245,20141110142174,2,600,44,1,0,3,1,27,1,2,4,0,4,0,0,1,0,1
44247,20141110142191,2,505,45,4,0,1,1,49,2,4,6,0,4,2,0,0,1,1
44248,20141110142215,2,460,39,1,2,3,1,27,2,4,3,0,1,0,2,1,1,1
44252,20141110142243,2,530,39,1,0,1,1,57,1,3,6,0,1,0,0,0,0,1
44253,20141110142255,1,480,43,1,0,1,1,53,1,4,3,1,3,0,0,0,0,1
44254,20141110142265,2,530,40,1,0,3,1,58,2,1,5,0,2,0,0,1,1,1
44256,20141110142299,2,450,40,2,0,3,1,30,2,4,6,0,2,1,0,1,1,1
44257,20141110142324,1,440,44,1,0,3,1,37,2,3,2,1,4,0,0,1,1,1
44258,20141110142346,1,329,44,1,0,3,1,50,2,4,6,1,4,0,0,1,1,1
44259,20141110142357,2,485,39,2,2,2,1,43,1,3,4,0,1,1,2,1,0,1
44260,20141110142363,2,470,40,2,0,3,1,44,1,4,2,0,2,1,0,1,0,1
44261,20141110142367,2,490,39,1,0,3,1,57,1,4,6,0,1,0,0,1,0,1
44262,20141110142370,2,505,34,1,0,1,1,49,1,4,6,0,0,0,0,0,0,1
44263,20141110142386,2,600,37,1,1,1,1,40,1,4,2,0,0,0,1,0,0,1
44264,20141110142394,2,465,39,1,2,3,1,50,1,3,3,0,1,0,2,1,0,1
44267,20141110142420,2,470,41,1,0,3,1,43,2,4,2,0,2,0,0,1,1,1
44269,20141110142480,2,473,38,2,0,3,1,49,2,3,5,0,0,1,0,1,1,1
44270,20141110142493,2,195,43,1,0,1,2,45,2,3,6,0,3,0,0,0,1,0
44275,20141111140836,2,600,41,1,1,1,1,48,1,4,2,0,2,0,1,0,0,1
44279,20141111141041,2,1065,41,1,3,1,1,45,1,3,6,0,2,0,3,0,0,1
44280,20141111141097,1,510,43,1,2,1,1,42,1,4,3,1,3,0,2,0,0,1
44288,20141111141540,2,445,40,1,0,3,2,26,2,5,6,0,2,0,0,1,1,0
44293,20141111142032,2,285,43,2,1,3,2,35,2,4,3,0,3,1,1,1,1,0
44294,20141111142202,2,615,42,1,0,1,2,56,1,4,2,0,2,0,0,0,0,0
44295,20141111142329,2,400,44,1,0,1,1,48,1,3,2,0,4,0,0,0,0,1
44297,20141209141066,2,300,39,1,3,1,1,33,1,3,5,0,1,0,3,0,0,1
44298,20141209141256,2,493,42,1,2,1,1,24,2,4,4,0,2,0,2,0,1,1
44299,20141209141607,2,480,43,1,1,1,1,39,1,1,2,0,3,0,1,0,0,1
44300,20141210140550,2,897,40,1,0,1,1,56,1,4,2,0,2,0,0,0,0,1
44301,20141210140611,2,350,41,1,1,1,1,53,1,4,3,0,2,0,1,0,0,1
44302,20141210140623,2,1200,43,1,1,3,1,42,1,3,3,0,3,0,1,1,0,1
44303,20141210140645,2,510,37,1,0,3,1,53,2,4,6,0,0,0,0,1,1,1
44304,20141210140656,2,474,37,1,0,1,1,45,1,3,4,0,0,0,0,0,0,1
44307,20141210140776,2,500,42,1,0,1,1,58,1,3,6,0,2,0,0,0,0,1
44308,20141210140829,2,510,37,2,0,1,1,57,1,4,6,0,0,1,0,0,0,1
44310,20141210141241,2,475,42,1,0,1,1,54,2,4,4,0,2,0,0,0,1,1
44311,20141210141254,1,650,43,1,0,1,1,56,1,4,5,1,3,0,0,0,0,1
44316,20141210141438,2,693,39,1,0,3,1,22,2,4,4,0,1,0,0,1,1,1
44317,20141210141478,2,425,43,2,1,1,2,41,1,4,4,0,3,1,1,0,0,0
44318,20141210141499,2,560,43,1,0,3,1,41,2,4,2,0,3,0,0,1,1,1
44319,20141210141522,2,415,44,1,0,2,1,31,1,4,2,0,4,0,0,1,0,1
44320,20141210141560,2,555,41,1,2,1,1,38,1,3,3,0,2,0,2,0,0,1
44321,20141210141597,2,734,40,18,2,1,1,29,2,4,6,0,2,3,2,0,1,1
44323,20141210141704,2,460,42,2,0,3,1,50,2,3,4,0,2,1,0,1,1,1
44324,20141210141713,2,485,37,1,0,3,1,55,1,4,3,0,0,0,0,1,0,1
44326,20141210141756,2,530,35,1,2,2,1,45,1,4,6,0,0,0,2,1,0,1
44327,20141210141765,2,349,46,1,2,1,2,41,2,2,4,0,4,0,2,0,1,0
44329,20141210141791,2,640,39,1,2,1,1,54,1,4,2,0,1,0,2,0,0,1
44330,20141210142037,2,415,39,1,0,3,2,39,1,4,2,0,1,0,0,1,0,0
44335,20141210142211,2,508,39,1,0,3,2,21,2,4,2,0,1,0,0,1,1,0
44337,20141210142254,2,500,40,2,0,3,1,45,1,1,3,0,2,1,0,1,0,1
44338,20141210142292,2,496,41,1,1,3,1,41,2,5,4,0,2,0,1,1,1,1
44339,20141210142295,2,480,40,4,2,2,1,35,1,5,3,0,2,2,2,1,0,1
44341,20141210142353,2,480,39,2,1,3,1,40,2,4,3,0,1,1,1,1,1,1
44344,20141211140016,2,580,40,2,0,1,1,57,1,4,4,0,2,1,0,0,0,1
44345,20141211140024,2,545,32,1,3,1,1,33,1,4,6,0,0,0,3,0,0,1
44348,20141211140094,2,744,41,1,0,3,1,58,1,4,5,0,2,0,0,1,0,1
44349,20141211140500,2,485,40,1,0,1,1,55,2,2,5,0,2,0,0,0,1,1
44350,20141211140503,2,490,44,1,2,1,1,31,1,4,3,0,4,0,2,0,0,1
44351,20141211140511,1,455,43,1,2,1,1,52,2,4,2,1,3,0,2,0,1,1
44352,20141211140540,2,480,39,3,1,3,2,34,1,4,3,0,1,3,1,1,0,0
44353,20141211140551,2,480,39,1,4,1,1,56,1,4,2,0,1,0,3,0,0,1
44357,20141211140570,2,785,43,1,0,3,1,24,1,3,3,0,3,0,0,1,0,1
44358,20141211140574,2,449,42,1,0,3,1,48,2,4,2,0,2,0,0,1,1,1
44362,20141211140602,2,570,42,1,0,1,1,54,1,4,5,0,2,0,0,0,0,1
44363,20141211140603,2,568,43,1,0,3,1,56,2,4,4,0,3,0,0,1,1,1
44364,20141211140625,2,585,43,1,2,3,1,31,1,4,3,0,3,0,2,1,0,1
44365,20141211140640,2,480,39,2,0,3,1,38,2,5,6,0,1,1,0,1,1,1
44366,20141211140682,2,400,40,1,0,1,2,55,2,3,6,0,2,0,0,0,1,0
44368,20141211140695,2,541,45,1,1,1,1,38,2,3,2,0,4,0,1,0,1,1
44371,20141211140708,2,519,34,1,1,1,1,37,2,4,5,0,0,0,1,0,1,1
44373,20141211140735,2,665,40,1,2,2,1,35,2,4,4,0,2,0,2,1,1,1
44374,20141211140771,2,315,42,1,0,3,2,21,2,4,3,0,2,0,0,1,1,0
44376,20141211140786,2,500,44,1,2,1,1,30,2,4,6,0,4,0,2,0,1,1
44378,20141211140824,2,505,39,1,2,3,1,37,2,2,5,0,1,0,2,1,1,1
44380,20141211140875,2,485,41,1,3,2,1,36,2,5,4,0,2,0,3,1,1,1
44381,20141211140900,2,470,39,4,2,1,1,47,1,4,5,0,1,2,2,0,0,1
44382,20141211140909,2,640,43,1,2,1,1,40,1,4,4,0,3,0,2,0,0,1
44384,20141211140936,2,576,40,1,2,2,1,28,1,4,5,0,2,0,2,1,0,1
44385,20141211140996,2,688,35,1,0,1,1,50,2,4,5,0,0,0,0,0,1,1
44387,20141211141044,2,400,38,2,0,3,1,46,2,4,2,0,0,1,0,1,1,1
44388,20141211141051,2,535,42,1,0,3,1,52,2,4,6,0,2,0,0,1,1,1
44389,20141211141063,2,551,40,1,0,3,1,55,1,4,2,0,2,0,0,1,0,1
44390,20141211141071,2,520,40,2,0,3,1,50,2,1,4,0,2,1,0,1,1,1
44392,20141211141094,2,560,43,6,0,2,1,59,2,1,2,0,3,3,0,1,1,1
44393,20141211141106,2,425,40,4,0,3,2,42,1,4,2,0,2,2,0,1,0,0
44394,20141211141108,2,310,40,2,0,3,1,24,2,3,3,0,2,1,0,1,1,1
44395,20141211141122,2,440,39,1,1,1,1,59,1,4,5,0,1,0,1,0,0,1
44396,20141211141135,2,489,39,1,0,1,1,50,1,4,3,0,1,0,0,0,0,1
44398,20141211141139,2,530,40,1,1,2,1,49,2,4,4,0,2,0,1,1,1,1
44400,20141211141225,2,469,44,1,0,3,1,46,2,4,5,0,4,0,0,1,1,1
44401,20141211141226,1,495,41,1,2,1,1,42,2,4,2,1,2,0,2,0,1,1
44402,20141211141229,2,377,43,1,2,1,2,36,2,4,6,0,3,0,2,0,1,0
44403,20141211141236,2,140,40,1,0,3,1,35,2,4,3,0,2,0,0,1,1,1
44404,20141211141240,2,494,39,1,1,2,1,44,2,4,4,0,1,0,1,1,1,1
44405,20141211141253,2,475,46,1,0,2,1,55,2,1,6,0,4,0,0,1,1,1
44406,20141211141263,2,120,43,1,1,1,1,51,2,3,2,0,3,0,1,0,1,1
44408,20141211141307,2,780,42,1,0,3,1,59,2,4,2,0,2,0,0,1,1,1
44409,20141211141316,2,480,39,1,0,1,1,52,1,4,4,0,1,0,0,0,0,1
44411,20141211141322,2,336,44,1,2,1,1,44,2,3,3,0,4,0,2,0,1,1
44413,20141211141340,2,590,40,4,0,3,1,40,2,4,2,0,2,2,0,1,1,1
44414,20141211141347,2,320,43,1,2,1,2,51,2,4,3,0,3,0,2,0,1,0
44415,20141211141373,2,496,44,1,0,3,1,49,1,4,3,0,4,0,0,1,0,1
44416,20141211141386,2,560,40,1,1,1,1,43,2,4,3,0,2,0,1,0,1,1
44417,20141211141390,2,645,41,2,3,1,2,46,2,4,3,0,2,1,3,0,1,0
44418,20141211141403,2,418,43,1,2,1,1,36,1,4,6,0,3,0,2,0,0,1
44419,20141211141405,2,395,44,2,3,1,1,39,1,2,6,0,4,1,3,0,0,1
44420,20141211141429,2,680,43,1,0,3,1,51,1,3,3,0,3,0,0,1,0,1
44422,20141211141441,2,540,43,1,0,3,1,24,1,4,3,0,3,0,0,1,0,1
44423,20141211141453,2,450,39,1,1,1,1,46,2,5,4,0,1,0,1,0,1,1
44424,20141211141463,1,383,44,1,2,1,1,42,2,5,2,1,4,0,2,0,1,1
44425,20141211141475,2,600,44,1,2,1,1,38,1,4,4,0,4,0,2,0,0,1
44426,20141211141476,2,693,39,1,0,3,1,29,1,4,5,0,1,0,0,1,0,1
44428,20141211141478,2,473,39,1,1,3,1,48,1,4,3,0,1,0,1,1,0,1
44429,20141211141512,2,987,40,2,0,2,1,30,1,4,3,0,2,1,0,1,0,1
44430,20141211141514,2,518,42,1,0,3,1,41,2,4,3,0,2,0,0,1,1,1
44431,20141211141520,2,626,43,1,0,1,1,56,1,3,6,0,3,0,0,0,0,1
44433,20141211141550,2,625,39,1,0,3,1,57,1,4,4,0,1,0,0,1,0,1
44435,20141211141557,2,305,40,1,3,1,2,33,2,4,4,0,2,0,3,0,1,0
44437,20141211141597,2,510,40,2,0,3,1,53,1,3,5,0,2,1,0,1,0,1
44439,20141211141603,1,150,44,1,0,1,1,50,1,4,6,1,4,0,0,0,0,1
44440,20141211141610,2,565,43,1,0,1,1,50,1,4,4,0,3,0,0,0,0,1
44443,20141211141622,2,732,39,2,0,3,2,41,1,4,3,0,1,1,0,1,0,0
44445,20141211141629,2,478,39,2,0,3,1,50,2,5,4,0,1,1,0,1,1,1
44446,20141211141658,2,840,35,1,0,1,1,39,1,4,2,0,0,0,0,0,0,1
44447,20141211141659,2,450,39,1,1,3,1,47,2,4,3,0,1,0,1,1,1,1
44448,20141211141666,2,422,40,1,3,1,1,39,2,4,2,0,2,0,3,0,1,1
44453,20141211141729,2,480,44,1,0,1,1,59,1,5,4,0,4,0,0,0,0,1
44454,20141211141732,2,476,43,1,1,1,1,47,2,4,6,0,3,0,1,0,1,1
44455,20141211141773,2,522,44,1,2,1,1,35,2,4,3,0,4,0,2,0,1,1
44456,20141211141781,2,525,42,1,0,3,1,35,1,4,6,0,2,0,0,1,0,1
44457,20141211141783,2,330,39,1,2,1,1,32,2,4,2,0,1,0,2,0,1,1
44463,20141211141821,2,385,40,1,0,3,1,33,1,4,3,0,2,0,0,1,0,1
44464,20141211141835,2,720,44,1,1,1,1,30,1,4,6,0,4,0,1,0,0,1
44465,20141211141849,2,480,44,1,3,1,1,34,2,4,5,0,4,0,3,0,1,1
44467,20141211141853,2,460,43,16,0,3,1,47,2,3,6,0,3,3,0,1,1,1
44468,20141211141880,2,502,40,1,2,1,1,30,1,4,4,0,2,0,2,0,0,1
44469,20141211141888,2,495,39,1,0,1,1,46,1,4,3,0,1,0,0,0,0,1
44471,20141211141921,2,480,43,1,0,2,1,29,1,1,2,0,3,0,0,1,0,1
44473,20141211141938,2,555,40,1,0,3,1,41,2,4,3,0,2,0,0,1,1,1
44474,20141211141988,2,495,40,1,0,1,1,57,1,4,3,0,2,0,0,0,0,1
44475,20141211141990,2,480,42,1,1,1,1,34,2,4,4,0,2,0,1,0,1,1
44476,20141211141998,2,455,39,1,0,1,1,58,1,5,2,0,1,0,0,0,0,1
44477,20141211142037,2,455,33,1,1,3,1,37,2,4,3,0,0,0,1,1,1,1
44479,20141211142055,2,540,46,1,0,1,1,29,1,4,5,0,4,0,0,0,0,1
44480,20141211142068,2,660,39,1,2,1,1,29,1,4,3,0,1,0,2,0,0,1
44483,20141211142109,2,760,42,1,1,3,1,46,2,4,4,0,2,0,1,1,1,1
44484,20141211142137,2,690,40,2,3,1,1,35,1,4,3,0,2,1,3,0,0,1
44486,20141211142146,2,529,39,1,0,1,1,58,2,4,2,0,1,0,0,0,1,1
44488,20141211142186,2,300,40,1,0,3,1,51,1,4,3,0,2,0,0,1,0,1
44490,20141211142212,2,459,43,1,2,1,1,29,2,4,3,0,3,0,2,0,1,1
44492,20141211142223,1,165,43,1,2,1,1,44,1,4,3,1,3,0,2,0,0,1
44494,20141211142248,2,568,44,1,1,1,1,53,1,3,6,0,4,0,1,0,0,1
44495,20141211142258,2,465,39,2,3,3,1,30,2,4,2,0,1,1,3,1,1,1
44498,20141211142275,2,550,44,1,0,3,1,57,1,4,5,0,4,0,0,1,0,1
44500,20141211142317,2,435,43,1,2,1,1,36,2,4,4,0,3,0,2,0,1,1
44501,20141211142332,2,425,39,1,2,1,2,37,1,4,6,0,1,0,2,0,0,0
44502,20141211142336,2,523,39,1,0,3,1,34,1,4,2,0,1,0,0,1,0,1
44504,20141211142356,2,590,40,1,0,1,1,26,1,5,2,0,2,0,0,0,0,1
44505,20141211142365,2,595,39,1,3,1,1,34,1,4,4,0,1,0,3,0,0,1
44506,20141211142374,2,570,40,1,0,3,1,23,1,4,2,0,2,0,0,1,0,1
44507,20141211142395,2,546,39,1,0,3,1,37,1,4,6,0,1,0,0,1,0,1
44508,20141211142400,2,495,35,1,1,1,1,47,2,4,2,0,0,0,1,0,1,1
44509,20141211142405,2,735,40,1,0,3,1,24,1,4,2,0,2,0,0,1,0,1
44510,20141211142406,2,583,44,1,0,3,1,52,1,4,4,0,4,0,0,1,0,1
44511,20141211142413,2,540,40,1,1,1,1,40,1,4,5,0,2,0,1,0,0,1
44512,20141211142417,2,455,42,1,1,1,1,50,2,4,2,0,2,0,1,0,1,1
44513,20141211142445,2,520,40,3,0,1,1,56,1,4,2,0,2,3,0,0,0,1
44515,20141211142457,2,460,39,1,1,1,1,39,1,4,5,0,1,0,1,0,0,1
44517,20141211142474,2,660,40,1,2,1,1,54,1,4,4,0,2,0,2,0,0,1
44518,20141211142482,2,486,39,1,3,1,1,40,2,3,6,0,1,0,3,0,1,1
44519,20141211142485,2,450,40,4,2,1,1,42,2,4,2,0,2,2,2,0,1,1
44520,20141211142505,2,370,44,4,1,1,1,40,1,4,4,0,4,2,1,0,0,1
44525,20141212140121,2,640,40,1,0,2,1,52,1,4,2,0,2,0,0,1,0,1
44530,20141212140829,2,492,39,1,0,1,1,56,1,4,3,0,1,0,0,0,0,1
44532,20141212140847,2,460,40,1,1,3,1,35,1,4,6,0,2,0,1,1,0,1
44533,20141212140884,2,755,39,4,0,3,1,51,2,4,3,0,1,2,0,1,1,1
44535,20141212141049,2,490,43,1,0,3,1,49,1,3,2,0,3,0,0,1,0,1
44537,20141212141272,2,917,40,1,1,1,1,39,1,4,2,0,2,0,1,0,0,1
44538,20141212141354,1,240,43,1,2,1,1,34,1,5,2,1,3,0,2,0,0,1
44539,20141212141390,1,585,43,1,0,3,1,37,1,4,6,1,3,0,0,1,0,1
44540,20141212141421,2,455,39,1,0,1,1,28,2,5,6,0,1,0,0,0,1,1
44541,20141212141751,2,540,43,1,2,1,1,40,1,4,3,0,3,0,2,0,0,1
44542,20141212141840,2,450,40,1,0,3,1,38,2,4,2,0,2,0,0,1,1,1
44544,20141212141990,2,400,41,1,0,1,2,59,2,5,2,0,2,0,0,0,1,0
44546,20141212142116,2,548,40,1,0,3,1,49,1,4,6,0,2,0,0,1,0,1
44547,20141212142199,2,500,39,1,0,2,1,57,2,4,2,0,1,0,0,1,1,1
44548,20141212142215,2,410,43,1,0,2,1,26,1,4,2,0,3,0,0,1,0,1
44550,20141212142398,2,490,34,4,0,1,1,52,1,4,2,0,0,2,0,0,0,1
44552,20150101150523,2,430,44,1,4,1,1,38,1,2,5,0,4,0,3,0,0,1
44553,20150101150539,2,705,43,1,0,1,1,27,1,4,3,0,3,0,0,0,0,1
44554,20150101150641,2,455,39,1,3,1,1,36,2,4,3,0,1,0,3,0,1,1
44555,20150101150798,2,560,44,1,1,3,1,54,1,4,5,0,4,0,1,1,0,1
44557,20150101150888,2,480,45,1,0,1,1,36,2,4,4,0,4,0,0,0,1,1
44559,20150101150949,1,480,43,1,2,1,1,43,2,4,2,1,3,0,2,0,1,1
44562,20150101151002,2,285,42,1,2,1,2,48,2,4,2,0,2,0,2,0,1,0
44563,20150101151007,2,590,43,2,0,1,1,42,1,4,5,0,3,1,0,0,0,1
44565,20150101151026,2,470,39,1,0,3,1,55,1,4,6,0,1,0,0,1,0,1
44566,20150101151051,2,457,43,2,0,3,1,43,1,3,4,0,3,1,0,1,0,1
44569,20150101151244,2,485,41,1,1,1,1,48,1,4,5,0,2,0,1,0,0,1
44571,20150101151539,2,473,43,1,0,2,1,25,2,4,4,0,3,0,0,1,1,1
44572,20150101151568,2,455,40,4,3,1,2,36,2,4,6,0,2,2,3,0,1,0
44573,20150101151580,2,305,42,1,1,1,1,37,2,4,4,0,2,0,1,0,1,1
