,TUCASEID,LEJF_11,LEJF_12,LEJF_13,LEJF_14
3188,20170806171625,-1,-1,-1,-1
3189,20170806171626,-1,-1,-1,-1
3190,20170806171639,-1,-1,-1,-1
3191,20170806171665,-1,-1,-1,-1
3192,20170806171679,-1,-1,-1,-1
3193,20170806171709,-1,-1,-1,-1
3194,20170806171741,1,2,5,1
3195,20170806171815,-1,-1,-1,-1
3196,20170806171850,-1,-1,-1,-1
3197,20170806171863,-1,-1,-1,-1
3198,20170806171919,1,3,3,1
3199,20170806171966,-1,-1,-1,-1
3200,20170806171984,-1,-1,-1,-1
3201,20170806171994,1,2,2,2
3202,20170806171997,-1,-1,-1,-1
3203,20170806172029,-1,-1,-1,-1
3204,20170806172155,-1,-1,-1,-1
3205,20170806172177,1,2,1,2
3206,20170806172187,-1,-1,-1,-1
3207,20170806172202,-1,-1,-1,-1
3208,20170806172206,1,1,3,1
3209,20170806172212,-1,-1,-1,-1
3210,20170806172219,2,-1,-1,-1
3211,20170806172275,1,1,1,2
3212,20170806172280,1,1,3,1
3213,20170806172293,1,1,5,1
3214,20170806172330,-1,-1,-1,-1
3215,20170806172365,-1,-1,-1,-1
3216,20170806172378,1,3,4,1
3217,20170806172386,-1,-1,-1,-1
3218,20170806172412,-1,-1,-1,-1
3219,20170806172425,1,3,1,2
3220,20170806172429,2,-1,-1,-1
3221,20170806172432,-1,-1,-1,-1
3222,20170806172441,1,1,1,2
3223,20170806172481,-1,-1,-1,-1
3224,20170806172491,-1,-1,-1,-1
3225,20170807170012,2,-1,-1,-1
3226,20170807170032,-1,-1,-1,-1
3227,20170807170035,-1,-1,-1,-1
3228,20170807170060,-1,-1,-1,-1
3229,20170807170070,1,1,2,1
3230,20170807170122,1,1,3,1
3231,20170807170127,-1,-1,-1,-1
3232,20170807170129,-1,-1,-1,-1
3233,20170807170137,-1,-1,-1,-1
3234,20170807170504,1,3,2,2
3235,20170807170515,-1,-1,-1,-1
3236,20170807170516,1,3,5,2
3237,20170807170523,1,1,6,2
3238,20170807170526,-1,-1,-1,-1
3239,20170807170531,-1,-1,-1,-1
3240,20170807170534,1,1,1,1
3241,20170807170535,-1,-1,-1,-1
3242,20170807170541,1,2,5,2
3243,20170807170549,-1,-1,-1,-1
3244,20170807170550,1,1,4,1
3245,20170807170563,1,1,3,2
3246,20170807170564,-1,-1,-1,-1
3247,20170807170566,-1,-1,-1,-1
3248,20170807170580,-1,-1,-1,-1
3249,20170807170588,-1,-1,-1,-1
3250,20170807170593,-1,-1,-1,-1
3251,20170807170606,-1,-1,-1,-1
3252,20170807170612,-1,-1,-1,-1
3253,20170807170620,-1,-1,-1,-1
3254,20170807170622,-1,-1,-1,-1
3255,20170807170626,-1,-1,-1,-1
3256,20170807170633,1,1,4,1
3257,20170807170655,-1,-1,-1,-1
3258,20170807170658,1,1,5,1
3259,20170807170660,-1,-1,-1,-1
3260,20170807170665,-1,-1,-1,-1
3261,20170807170667,2,-1,-1,-1
3262,20170807170690,1,2,3,1
3263,20170807170699,-1,-1,-1,-1
3264,20170807170709,-1,-1,-1,-1
3265,20170807170724,-1,-1,-1,-1
3266,20170807170751,-1,-1,-1,-1
3267,20170807170757,-1,-1,-1,-1
3268,20170807170761,2,-1,-1,-1
3269,20170807170773,-1,-1,-1,-1
3270,20170807170776,1,1,4,1
3271,20170807170804,-1,-1,-1,-1
3272,20170807170807,-1,-1,-1,-1
3273,20170807170809,-1,-1,-1,-1
3274,20170807170815,-1,-1,-1,-1
3275,20170807170828,-1,-1,-1,-1
3276,20170807170843,1,2,1,2
3277,20170807170847,1,1,5,2
3278,20170807170849,1,1,2,2
3279,20170807170861,-1,-1,-1,-1
3280,20170807170864,-1,-1,-1,-1
3281,20170807170868,-1,-1,-1,-1
3282,20170807170877,-1,-1,-1,-1
3283,20170807170882,-1,-1,-1,-1
3284,20170807170884,-1,-1,-1,-1
3285,20170807170886,-1,-1,-1,-1
3286,20170807170887,1,1,3,1
3287,20170807170891,-1,-1,-1,-1
3288,20170807170912,-1,-1,-1,-1
3289,20170807170937,-1,-1,-1,-1
3290,20170807170949,-1,-1,-1,-1
3291,20170807170967,-1,-1,-1,-1
3292,20170807170993,-1,-1,-1,-1
3293,20170807171003,2,-1,-1,-1
3294,20170807171004,1,2,1,2
3295,20170807171022,-1,-1,-1,-1
3296,20170807171024,1,2,1,2
3297,20170807171029,-1,-1,-1,-1
3298,20170807171040,-1,-1,-1,-1
3299,20170807171064,-1,-1,-1,-1
3300,20170807171066,-1,-1,-1,-1
3301,20170807171082,1,2,2,1
3302,20170807171084,-1,-1,-1,-1
3303,20170807171087,1,2,5,2
3304,20170807171099,-1,-1,-1,-1
3305,20170807171108,1,1,5,1
3306,20170807171109,-1,-1,-1,-1
3307,20170807171110,1,1,6,2
3308,20170807171118,1,1,3,1
3309,20170807171119,1,3,5,1
3310,20170807171141,-1,-1,-1,-1
3311,20170807171154,-1,-1,-1,-1
3312,20170807171159,-1,-1,-1,-1
3313,20170807171164,2,-1,-1,-1
3314,20170807171167,-1,-1,-1,-1
3315,20170807171189,-1,-1,-1,-1
3316,20170807171208,1,1,5,2
3317,20170807171212,-1,-1,-1,-1
3318,20170807171215,-1,-1,-1,-1
3319,20170807171243,-1,-1,-1,-1
3320,20170807171254,1,1,1,2
3321,20170807171262,-1,-1,-1,-1
3322,20170807171278,1,2,7,2
3323,20170807171291,-1,-1,-1,-1
3324,20170807171295,-1,-1,-1,-1
3325,20170807171297,-1,-1,-1,-1
3326,20170807171298,1,1,5,1
3327,20170807171300,1,1,3,2
3328,20170807171313,1,1,2,1
3329,20170807171320,1,2,1,2
3330,20170807171321,-1,-1,-1,-1
3331,20170807171326,-1,-1,-1,-1
3332,20170807171335,-1,-1,-1,-1
3333,20170807171343,1,1,4,1
3334,20170807171345,1,1,3,2
3335,20170807171346,-1,-1,-1,-1
3336,20170807171355,1,1,2,1
3337,20170807171361,-1,-1,-1,-1
3338,20170807171363,-1,-1,-1,-1
3339,20170807171371,-1,-1,-1,-1
3340,20170807171381,-1,-1,-1,-1
3341,20170807171383,-1,-1,-1,-1
3342,20170807171392,-1,-1,-1,-1
3343,20170807171405,2,-1,-1,-1
3344,20170807171420,-1,-1,-1,-1
3345,20170807171422,1,1,3,2
3346,20170807171423,-1,-1,-1,-1
3347,20170807171427,-1,-1,-1,-1
3348,20170807171454,-1,-1,-1,-1
3349,20170807171457,-1,-1,-1,-1
3350,20170807171458,-1,-1,-1,-1
3351,20170807171459,-1,-1,-1,-1
3352,20170807171468,-1,-1,-1,-1
3353,20170807171503,-1,-1,-1,-1
3354,20170807171509,-1,-1,-1,-1
3355,20170807171515,-1,-1,-1,-1
3356,20170807171520,-1,-1,-1,-1
3357,20170807171530,-1,-1,-1,-1
3358,20170807171531,1,3,1,2
3359,20170807171533,1,2,1,2
3360,20170807171539,-1,-1,-1,-1
3361,20170807171543,-1,-1,-1,-1
3362,20170807171546,-1,-1,-1,-1
3363,20170807171558,2,-1,-1,-1
3364,20170807171563,-1,-1,-1,-1
3365,20170807171566,1,1,2,2
3366,20170807171602,1,3,3,2
3367,20170807171614,-1,-1,-1,-1
3368,20170807171648,-1,-1,-1,-1
3369,20170807171664,-1,-1,-1,-1
3370,20170807171665,-1,-1,-1,-1
3371,20170807171671,1,1,4,1
3372,20170807171672,1,1,2,1
3373,20170807171680,-1,-1,-1,-1
3374,20170807171686,1,1,3,1
3375,20170807171688,1,1,5,2
3376,20170807171699,1,1,3,1
3377,20170807171701,1,1,3,2
3378,20170807171718,-1,-1,-1,-1
3379,20170807171725,-1,-1,-1,-1
3380,20170807171739,-1,-1,-1,-1
3381,20170807171741,1,1,3,1
3382,20170807171748,-1,-1,-1,-1
3383,20170807171753,-1,-1,-1,-1
3384,20170807171757,-1,-1,-1,-1
3385,20170807171765,-1,-1,-1,-1
3386,20170807171774,-1,-1,-1,-1
3387,20170807171775,1,1,4,1
3388,20170807171816,1,1,2,2
3389,20170807171818,-1,-1,-1,-1
3390,20170807171820,-1,-1,-1,-1
3391,20170807171822,-1,-1,-1,-1
3392,20170807171842,1,3,5,2
3393,20170807171854,-1,-1,-1,-1
3394,20170807171857,-1,-1,-1,-1
3395,20170807171867,-1,-1,-1,-1
3396,20170807171868,1,2,1,2
3397,20170807171885,1,1,5,1
3398,20170807171888,2,-1,-1,-1
3399,20170807171890,1,1,3,2
3400,20170807171908,-1,-1,-1,-1
3401,20170807171914,-1,-1,-1,-1
3402,20170807171915,-1,-1,-1,-1
3403,20170807171919,-1,-1,-1,-1
3404,20170807171926,1,1,5,1
3405,20170807171927,-1,-1,-1,-1
3406,20170807171929,1,1,2,1
3407,20170807171930,-1,-1,-1,-1
3408,20170807171942,1,2,1,2
3409,20170807171954,-1,-1,-1,-1
3410,20170807171963,-1,-1,-1,-1
3411,20170807171982,1,1,1,1
3412,20170807171983,-1,-1,-1,-1
3413,20170807171990,1,1,3,1
3414,20170807171996,-1,-1,-1,-1
3415,20170807172003,1,1,3,1
3416,20170807172006,1,1,3,1
3417,20170807172007,1,1,5,1
3418,20170807172025,1,1,3,1
3419,20170807172036,-1,-1,-1,-1
3420,20170807172039,1,2,1,1
3421,20170807172041,-1,-1,-1,-1
3422,20170807172049,-1,-1,-1,-1
3423,20170807172059,-1,-1,-1,-1
3424,20170807172063,1,1,3,2
3425,20170807172067,1,2,1,2
3426,20170807172085,-1,-1,-1,-1
3427,20170807172088,1,1,1,2
3428,20170807172098,-1,-1,-1,-1
3429,20170807172108,-1,-1,-1,-1
3430,20170807172109,1,1,5,1
3431,20170807172120,1,1,2,2
3432,20170807172130,1,3,3,1
3433,20170807172143,-1,-1,-1,-1
3434,20170807172161,-1,-1,-1,-1
3435,20170807172170,-1,-1,-1,-1
3436,20170807172199,-1,-1,-1,-1
3437,20170807172200,-1,-1,-1,-1
3438,20170807172202,-1,-1,-1,-1
3439,20170807172203,-1,-1,-1,-1
3440,20170807172217,-1,-1,-1,-1
3441,20170807172218,1,2,1,2
3442,20170807172224,1,1,2,1
3443,20170807172227,2,-1,-1,-1
3444,20170807172229,-1,-1,-1,-1
3445,20170807172236,-1,-1,-1,-1
3446,20170807172240,-1,-1,-1,-1
3447,20170807172242,-1,-1,-1,-1
3448,20170807172263,-1,-1,-1,-1
3449,20170807172276,1,1,5,1
3450,20170807172277,1,1,2,1
3451,20170807172278,1,1,5,1
3452,20170807172279,-1,-1,-1,-1
3453,20170807172285,-1,-1,-1,-1
3454,20170807172286,-1,-1,-1,-1
3455,20170807172294,-1,-1,-1,-1
3456,20170807172295,-1,-1,-1,-1
3457,20170807172296,-1,-1,-1,-1
3458,20170807172308,1,1,3,1
3459,20170807172341,1,1,6,2
3460,20170807172379,-1,-1,-1,-1
3461,20170807172380,-1,-1,-1,-1
3462,20170807172386,1,1,3,2
3463,20170807172391,1,1,6,2
3464,20170807172405,1,2,2,2
3465,20170807172410,-1,-1,-1,-1
3466,20170807172411,-1,-1,-1,-1
3467,20170807172423,1,1,2,1
3468,20170807172446,1,1,2,1
3469,20170807172448,-1,-1,-1,-1
3470,20170807172449,-1,-1,-1,-1
3471,20170807172462,-1,-1,-1,-1
3472,20170807172476,-1,-1,-1,-1
3473,20170807172479,-1,-1,-1,-1
3474,20170807172486,1,1,4,1
3475,20170807172487,2,-1,-1,-1
3476,20170807172495,-1,-1,-1,-1
3477,20170807172504,-1,-1,-1,-1
3478,20170807172514,-1,-1,-1,-1
3479,20170807172520,-1,-1,-1,-1
3480,20170807172529,-1,-1,-1,-1
3481,20170807172535,-1,-1,-1,-1
3482,20170807172537,-1,-1,-1,-1
3483,20170808170161,1,3,6,1
3484,20170808170521,-1,-1,-1,-1
3485,20170808170550,-1,-1,-1,-1
3486,20170808170604,-1,-1,-1,-1
3487,20170808170648,-1,-1,-1,-1
3488,20170808170675,-1,-1,-1,-1
3489,20170808170749,-1,-1,-1,-1
3490,20170808170814,-1,-1,-1,-1
3491,20170808170849,-1,-1,-1,-1
3492,20170808170872,1,1,3,1
3493,20170808170975,-1,-1,-1,-1
3494,20170808170982,2,-1,-1,-1
3495,20170808170993,-1,-1,-1,-1
3496,20170808171194,-1,-1,-1,-1
3497,20170808171228,-1,-1,-1,-1
3498,20170808171309,1,1,5,1
3499,20170808171370,1,2,1,2
3500,20170808171375,1,1,3,1
3501,20170808171495,1,1,3,1
3502,20170808171544,-1,-1,-1,-1
3503,20170808171549,1,1,5,1
3504,20170808171557,1,2,3,2
3505,20170808171634,-1,-1,-1,-1
3506,20170808171677,-1,-1,-1,-1
3507,20170808171863,-1,-1,-1,-1
3508,20170808171877,-1,-1,-1,-1
3509,20170808172104,-1,-1,-1,-1
3510,20170808172144,-1,-1,-1,-1
3511,20170808172194,-1,-1,-1,-1
3512,20170808172473,-1,-1,-1,-1
3513,20170808172488,1,1,2,1
3514,20170808172496,-1,-1,-1,-1
3515,20170906170560,-1,-1,-1,-1
3516,20170906170791,-1,-1,-1,-1
3517,20170906171273,-1,-1,-1,-1
3518,20170906171296,-1,-1,-1,-1
3519,20170906171775,-1,-1,-1,-1
3520,20170906172007,1,1,5,2
3521,20170907170045,-1,-1,-1,-1
3522,20170907170116,-1,-1,-1,-1
3523,20170907170136,-1,-1,-1,-1
3524,20170907170139,-1,-1,-1,-1
3525,20170907170511,-1,-1,-1,-1
3526,20170907170513,-1,-1,-1,-1
3527,20170907170582,-1,-1,-1,-1
3528,20170907170595,-1,-1,-1,-1
3529,20170907170675,-1,-1,-1,-1
3530,20170907170741,1,2,1,2
3531,20170907170750,1,1,3,1
3532,20170907170763,2,-1,-1,-1
3533,20170907170785,-1,-1,-1,-1
3534,20170907170808,1,1,5,1
3535,20170907170831,1,1,2,2
3536,20170907170832,-1,-1,-1,-1
3537,20170907170951,-1,-1,-1,-1
3538,20170907171008,-1,-1,-1,-1
3539,20170907171023,1,3,1,1
3540,20170907171030,-1,-1,-1,-1
3541,20170907171056,-1,-1,-1,-1
3542,20170907171077,-1,-1,-1,-1
3543,20170907171085,-1,-1,-1,-1
3544,20170907171097,-1,-1,-1,-1
3545,20170907171121,-1,-1,-1,-1
3546,20170907171275,1,1,5,1
3547,20170907171318,1,1,3,1
3548,20170907171360,-1,-1,-1,-1
3549,20170907171482,1,1,5,1
3550,20170907171491,-1,-1,-1,-1
3551,20170907171506,1,2,1,2
3552,20170907171523,2,-1,-1,-1
3553,20170907171534,1,1,3,1
3554,20170907171619,-1,-1,-1,-1
3555,20170907171623,-1,-1,-1,-1
3556,20170907171634,-1,-1,-1,-1
3557,20170907171677,-1,-1,-1,-1
3558,20170907171736,-1,-1,-1,-1
3559,20170907171782,-1,-1,-1,-1
3560,20170907171813,-1,-1,-1,-1
3561,20170907171827,-1,-1,-1,-1
3562,20170907171917,2,-1,-1,-1
3563,20170907171921,-1,-1,-1,-1
3564,20170907171944,-1,-1,-1,-1
3565,20170907171950,-1,-1,-1,-1
3566,20170907171986,-1,-1,-1,-1
3567,20170907171989,1,1,3,1
3568,20170907172071,-1,-1,-1,-1
3569,20170907172194,1,1,5,1
3570,20170907172211,-1,-1,-1,-1
3571,20170907172314,1,2,5,2
3572,20170907172321,-1,-1,-1,-1
3573,20170907172363,-1,-1,-1,-1
3574,20170907172382,1,1,6,2
3575,20170907172459,2,-1,-1,-1
3576,20170907172465,-1,-1,-1,-1
3577,20170907172540,-1,-1,-1,-1
3578,20170908170040,-1,-1,-1,-1
3579,20170908170044,1,1,2,1
3580,20170908170081,-1,-1,-1,-1
3581,20170908170123,-1,-1,-1,-1
3582,20170908170163,1,3,1,2
3583,20170908170532,-1,-1,-1,-1
3584,20170908170538,-1,-1,-1,-1
3585,20170908170544,-1,-1,-1,-1
3586,20170908170548,-1,-1,-1,-1
3587,20170908170557,-1,-1,-1,-1
3588,20170908170572,1,2,3,2
3589,20170908170573,-1,-1,-1,-1
3590,20170908170581,-1,-1,-1,-1
3591,20170908170587,-1,-1,-1,-1
3592,20170908170594,1,1,4,1
3593,20170908170600,-1,-1,-1,-1
3594,20170908170609,-1,-1,-1,-1
3595,20170908170619,-1,-1,-1,-1
3596,20170908170624,-1,-1,-1,-1
3597,20170908170627,-1,-1,-1,-1
3598,20170908170628,-1,-1,-1,-1
3599,20170908170630,1,1,5,1
3600,20170908170637,-1,-1,-1,-1
3601,20170908170639,2,-1,-1,-1
3602,20170908170643,-1,-1,-1,-1
3603,20170908170654,-1,-1,-1,-1
3604,20170908170673,-1,-1,-1,-1
3605,20170908170679,-1,-1,-1,-1
3606,20170908170680,-1,-1,-1,-1
3607,20170908170684,-1,-1,-1,-1
3608,20170908170685,1,1,3,1
3609,20170908170689,1,1,3,1
3610,20170908170723,-1,-1,-1,-1
3611,20170908170731,2,-1,-1,-1
3612,20170908170738,1,1,3,2
3613,20170908170747,-1,-1,-1,-1
3614,20170908170748,-1,-1,-1,-1
3615,20170908170760,-1,-1,-1,-1
3616,20170908170767,1,1,2,1
3617,20170908170773,-1,-1,-1,-1
3618,20170908170776,1,3,1,1
3619,20170908170791,1,1,5,1
3620,20170908170799,-1,-1,-1,-1
3621,20170908170801,-1,-1,-1,-1
3622,20170908170805,-1,-1,-1,-1
3623,20170908170825,2,-1,-1,-1
3624,20170908170851,-1,-1,-1,-1
3625,20170908170861,1,1,5,2
3626,20170908170866,-1,-1,-1,-1
3627,20170908170875,-1,-1,-1,-1
3628,20170908170886,-1,-1,-1,-1
3629,20170908170888,2,-1,-1,-1
3630,20170908170895,-1,-1,-1,-1
3631,20170908170898,-1,-1,-1,-1
3632,20170908170901,-1,-1,-1,-1
3633,20170908170904,-1,-1,-1,-1
3634,20170908170915,1,1,5,1
3635,20170908170924,1,1,2,1
3636,20170908170928,-1,-1,-1,-1
3637,20170908170932,1,2,5,1
3638,20170908170936,2,-1,-1,-1
3639,20170908170959,-1,-1,-1,-1
3640,20170908170964,1,2,1,1
3641,20170908170998,-1,-1,-1,-1
3642,20170908171004,-1,-1,-1,-1
3643,20170908171008,-1,-1,-1,-1
3644,20170908171012,-1,-1,-1,-1
3645,20170908171040,-1,-1,-1,-1
3646,20170908171041,-1,-1,-1,-1
3647,20170908171054,-1,-1,-1,-1
3648,20170908171058,-1,-1,-1,-1
3649,20170908171089,1,1,4,2
3650,20170908171091,1,2,1,2
3651,20170908171104,-1,-1,-1,-1
3652,20170908171118,2,-1,-1,-1
3653,20170908171119,-1,-1,-1,-1
3654,20170908171124,1,2,5,2
3655,20170908171130,1,2,5,1
3656,20170908171139,1,2,1,2
3657,20170908171170,1,1,6,2
3658,20170908171177,-1,-1,-1,-1
3659,20170908171180,-1,-1,-1,-1
3660,20170908171188,-1,-1,-1,-1
3661,20170908171212,-1,-1,-1,-1
3662,20170908171213,-1,-1,-1,-1
3663,20170908171229,-1,-1,-1,-1
3664,20170908171232,1,1,4,1
3665,20170908171238,-1,-1,-1,-1
3666,20170908171242,-1,-1,-1,-1
3667,20170908171243,1,1,5,2
3668,20170908171253,-1,-1,-1,-1
3669,20170908171261,1,1,5,2
3670,20170908171269,-1,-1,-1,-1
3671,20170908171278,-1,-1,-1,-1
3672,20170908171279,-1,-1,-1,-1
3673,20170908171281,-1,-1,-1,-1
3674,20170908171283,-1,-1,-1,-1
3675,20170908171293,1,1,2,1
3676,20170908171294,2,-1,-1,-1
3677,20170908171296,1,1,5,2
3678,20170908171306,-1,-1,-1,-1
3679,20170908171307,-1,-1,-1,-1
3680,20170908171312,1,1,7,1
3681,20170908171323,-1,-1,-1,-1
3682,20170908171324,-1,-1,-1,-1
3683,20170908171346,-1,-1,-1,-1
3684,20170908171354,1,1,3,1
3685,20170908171364,-1,-1,-1,-1
3686,20170908171371,-1,-1,-1,-1
3687,20170908171382,-1,-1,-1,-1
3688,20170908171392,1,2,2,2
3689,20170908171396,1,1,2,1
3690,20170908171402,-1,-1,-1,-1
3691,20170908171407,1,1,1,1
3692,20170908171409,1,3,1,2
3693,20170908171412,-1,-1,-1,-1
3694,20170908171424,-1,-1,-1,-1
3695,20170908171430,-1,-1,-1,-1
3696,20170908171434,2,-1,-1,-1
3697,20170908171435,-1,-1,-1,-1
3698,20170908171457,1,1,3,1
3699,20170908171462,-1,-1,-1,-1
3700,20170908171468,1,3,1,2
3701,20170908171485,1,3,5,1
3702,20170908171490,-1,-1,-1,-1
3703,20170908171491,1,1,3,1
3704,20170908171507,1,2,1,1
3705,20170908171512,-1,-1,-1,-1
3706,20170908171514,-1,-1,-1,-1
3707,20170908171516,-1,-1,-1,-1
3708,20170908171522,-1,-1,-1,-1
3709,20170908171526,1,1,3,2
3710,20170908171527,-1,-1,-1,-1
3711,20170908171531,1,1,5,2
3712,20170908171551,1,1,5,2
3713,20170908171553,1,1,4,1
3714,20170908171560,-1,-1,-1,-1
3715,20170908171575,1,2,1,2
3716,20170908171576,-1,-1,-1,-1
3717,20170908171578,-1,-1,-1,-1
3718,20170908171582,-1,-1,-1,-1
3719,20170908171590,1,1,3,1
3720,20170908171602,2,-1,-1,-1
3721,20170908171605,2,-1,-1,-1
3722,20170908171607,1,1,1,2
3723,20170908171616,-1,-1,-1,-1
3724,20170908171621,-1,-1,-1,-1
3725,20170908171631,-1,-1,-1,-1
3726,20170908171636,-1,-1,-1,-1
3727,20170908171660,-1,-1,-1,-1
3728,20170908171689,-1,-1,-1,-1
3729,20170908171696,1,2,2,1
3730,20170908171704,1,2,1,2
3731,20170908171708,2,-1,-1,-1
3732,20170908171709,-1,-1,-1,-1
3733,20170908171710,-1,-1,-1,-1
3734,20170908171717,-1,-1,-1,-1
3735,20170908171721,-1,-1,-1,-1
3736,20170908171723,-1,-1,-1,-1
3737,20170908171724,2,-1,-1,-1
3738,20170908171726,-1,-1,-1,-1
3739,20170908171743,1,1,4,1
3740,20170908171750,-1,-1,-1,-1
3741,20170908171753,1,2,1,2
3742,20170908171757,-1,-1,-1,-1
3743,20170908171758,-1,-1,-1,-1
3744,20170908171759,1,1,5,1
3745,20170908171764,-1,-1,-1,-1
3746,20170908171775,1,3,5,2
3747,20170908171780,1,1,5,1
3748,20170908171781,-1,-1,-1,-1
3749,20170908171786,-1,-1,-1,-1
3750,20170908171797,2,-1,-1,-1
3751,20170908171809,2,-1,-1,-1
3752,20170908171810,-1,-1,-1,-1
3753,20170908171815,-1,-1,-1,-1
3754,20170908171823,1,1,5,1
3755,20170908171828,1,1,2,1
3756,20170908171836,-1,-1,-1,-1
3757,20170908171837,-1,-1,-1,-1
3758,20170908171848,-1,-1,-1,-1
3759,20170908171851,-1,-1,-1,-1
3760,20170908171856,-1,-1,-1,-1
3761,20170908171860,-1,-1,-1,-1
3762,20170908171869,1,1,3,2
3763,20170908171882,-1,-1,-1,-1
3764,20170908171897,-1,-1,-1,-1
3765,20170908171911,1,1,1,1
3766,20170908171919,1,2,1,2
3767,20170908171922,-1,-1,-1,-1
3768,20170908171923,-1,-1,-1,-1
3769,20170908171925,1,3,1,2
3770,20170908171928,1,1,5,1
3771,20170908171944,-1,-1,-1,-1
3772,20170908171948,-1,-1,-1,-1
3773,20170908171960,1,1,4,1
3774,20170908171963,-1,-1,-1,-1
3775,20170908171967,-1,-1,-1,-1
3776,20170908171971,1,1,4,2
3777,20170908171972,1,1,4,1
3778,20170908171980,1,1,5,2
3779,20170908171981,-1,-1,-1,-1
3780,20170908171985,1,3,1,1
3781,20170908171987,-1,-1,-1,-1
3782,20170908171992,1,2,1,2
3783,20170908172003,-1,-1,-1,-1
3784,20170908172012,-1,-1,-1,-1
3785,20170908172022,-1,-1,-1,-1
3786,20170908172025,-1,-1,-1,-1
3787,20170908172032,-1,-1,-1,-1
3788,20170908172035,-1,-1,-1,-1
3789,20170908172040,-1,-1,-1,-1
3790,20170908172046,-1,-1,-1,-1
3791,20170908172048,-1,-1,-1,-1
3792,20170908172052,-1,-1,-1,-1
3793,20170908172071,1,1,5,2
3794,20170908172076,1,1,4,1
3795,20170908172077,-1,-1,-1,-1
3796,20170908172078,-1,-1,-1,-1
3797,20170908172088,-1,-1,-1,-1
3798,20170908172092,-1,-1,-1,-1
3799,20170908172098,-1,-1,-1,-1
3800,20170908172107,-1,-1,-1,-1
3801,20170908172108,-1,-1,-1,-1
3802,20170908172110,1,1,3,1
3803,20170908172112,-1,-1,-1,-1
3804,20170908172113,-1,-1,-1,-1
3805,20170908172115,1,1,1,1
3806,20170908172116,-1,-1,-1,-1
3807,20170908172121,1,1,3,1
3808,20170908172122,-1,-1,-1,-1
3809,20170908172135,-1,-1,-1,-1
3810,20170908172143,-1,-1,-1,-1
3811,20170908172145,1,1,2,1
3812,20170908172149,1,1,5,1
3813,20170908172150,1,1,5,1
3814,20170908172165,-1,-1,-1,-1
3815,20170908172170,1,1,5,1
3816,20170908172195,1,3,3,2
3817,20170908172201,1,1,2,1
3818,20170908172205,1,1,4,1
3819,20170908172220,-1,-1,-1,-1
3820,20170908172228,-1,-1,-1,-1
3821,20170908172230,1,1,3,1
3822,20170908172241,-1,-1,-1,-1
3823,20170908172250,1,1,2,1
3824,20170908172251,-1,-1,-1,-1
3825,20170908172275,-1,-1,-1,-1
3826,20170908172276,1,2,3,2
3827,20170908172292,-1,-1,-1,-1
3828,20170908172298,-1,-1,-1,-1
3829,20170908172301,1,2,1,2
3830,20170908172303,-1,-1,-1,-1
3831,20170908172313,-1,-1,-1,-1
3832,20170908172314,-1,-1,-1,-1
3833,20170908172325,1,1,5,1
3834,20170908172347,1,3,1,2
3835,20170908172349,-1,-1,-1,-1
3836,20170908172362,1,1,1,2
3837,20170908172372,1,2,2,2
3838,20170908172385,-1,-1,-1,-1
3839,20170908172390,-1,-1,-1,-1
3840,20170908172402,-1,-1,-1,-1
3841,20170908172406,-1,-1,-1,-1
3842,20170908172416,-1,-1,-1,-1
3843,20170908172423,1,3,1,1
3844,20170908172424,-1,-1,-1,-1
3845,20170908172427,-1,-1,-1,-1
3846,20170908172432,-1,-1,-1,-1
3847,20170908172434,-1,-1,-1,-1
3848,20170908172437,-1,-1,-1,-1
3849,20170908172438,-1,-1,-1,-1
3850,20170908172443,1,2,3,1
3851,20170908172447,-1,-1,-1,-1
3852,20170908172453,-1,-1,-1,-1
3853,20170908172461,1,1,2,1
3854,20170908172472,1,3,3,1
3855,20170908172476,-1,-1,-1,-1
3856,20170908172483,-1,-1,-1,-1
3857,20170908172501,-1,-1,-1,-1
3858,20170908172505,1,1,5,1
3859,20170908172507,-1,-1,-1,-1
3860,20170908172509,-1,-1,-1,-1
3861,20170908172514,-1,-1,-1,-1
3862,20170908172518,1,1,1,2
3863,20170909170014,-1,-1,-1,-1
3864,20170909170065,1,3,3,1
3865,20170909170092,-1,-1,-1,-1
3866,20170909170101,-1,-1,-1,-1
3867,20170909170106,-1,-1,-1,-1
3868,20170909170139,-1,-1,-1,-1
3869,20170909170514,1,1,1,1
3870,20170909170574,-1,-1,-1,-1
3871,20170909170576,1,2,5,2
3872,20170909170611,-1,-1,-1,-1
3873,20170909170690,-1,-1,-1,-1
3874,20170909170755,-1,-1,-1,-1
3875,20170909170803,-1,-1,-1,-1
3876,20170909170865,1,2,5,1
3877,20170909170972,-1,-1,-1,-1
3878,20170909170979,-1,-1,-1,-1
3879,20170909170984,-1,-1,-1,-1
3880,20170909171028,1,1,2,2
3881,20170909171032,2,-1,-1,-1
3882,20170909171112,1,1,5,1
3883,20170909171125,1,1,5,1
3884,20170909171147,-1,-1,-1,-1
3885,20170909171210,1,1,3,1
3886,20170909171286,1,1,2,1
3887,20170909171295,-1,-1,-1,-1
3888,20170909171368,1,1,3,1
3889,20170909171376,-1,-1,-1,-1
3890,20170909171418,-1,-1,-1,-1
3891,20170909171450,-1,-1,-1,-1
3892,20170909171456,1,3,1,2
3893,20170909171556,-1,-1,-1,-1
3894,20170909171594,1,3,3,1
3895,20170909171595,1,1,5,1
