,personid,year_week,expgroup,perform1,Selected,age,tenure,grosswage,children,bedroom,commute,men,married,volunteer,high_educ
15902,40164,201006.0,1.0,0.7431474,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15903,40164,201007.0,1.0,2.3078873,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15904,40164,201008.0,1.0,0.52195376,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15905,40164,201009.0,1.0,1.8573078,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15906,40164,201010.0,1.0,1.2019193,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15907,40164,201011.0,1.0,0.8865136,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15908,40164,201012.0,1.0,-0.15801175,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15909,40164,201013.0,1.0,0.83326334,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15910,40164,201014.0,1.0,0.54653084,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15911,40164,201015.0,1.0,0.19835572,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15912,40164,201016.0,1.0,1.1568614,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15913,40164,201017.0,1.0,0.550627,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15914,40164,201018.0,1.0,1.4067281,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15915,40164,201019.0,1.0,-0.42835948,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15916,40164,201020.0,1.0,0.44003022,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15917,40164,201021.0,1.0,1.472267,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15918,40164,201022.0,1.0,0.71447414,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15919,40164,201023.0,1.0,0.34172192,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15920,40164,201024.0,1.0,1.2305925,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15921,40164,201025.0,1.0,0.6284544,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15922,40164,201026.0,1.0,1.0216874,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15923,40164,201027.0,1.0,-1.6080587,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15924,40164,201029.0,1.0,-1.6121548,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15925,40164,201030.0,1.0,0.0017391848,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15926,40164,201031.0,1.0,2.6806395,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15927,40164,201032.0,1.0,1.5132288,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15928,40164,201033.0,1.0,1.6688836,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15929,40164,201034.0,1.0,0.13281688,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15930,40164,201035.0,1.0,0.35810667,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15931,40164,201036.0,1.0,1.632018,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15932,40164,201038.0,1.0,0.4564149,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15933,40164,201039.0,1.0,-1.2885568,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15934,40164,201040.0,1.0,0.3703952,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15935,40164,201041.0,1.0,-0.06789584,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15936,40164,201042.0,1.0,0.620262,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15937,40164,201044.0,1.0,1.7753842,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15938,40164,201046.0,1.0,0.038604785,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15939,40164,201047.0,1.0,-0.2768009,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15940,40164,201048.0,1.0,-1.17796,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15941,40164,201049.0,1.0,0.4973767,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15942,40164,201050.0,1.0,0.849648,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15943,40164,201051.0,1.0,-0.36282063,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15944,40164,201052.0,1.0,-0.33005124,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15945,40164,201053.0,1.0,2.2218676,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15946,40164,201101.0,1.0,-0.12114614,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15947,40164,201103.0,1.0,-1.616251,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15948,40164,201104.0,1.0,-0.26451236,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15949,40164,201105.0,1.0,-1.4974619,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15950,40164,201106.0,1.0,-0.60039896,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15951,40164,201107.0,1.0,0.59568495,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15952,40164,201108.0,1.0,-0.7068996,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15953,40164,201109.0,1.0,0.9151869,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15954,40164,201110.0,1.0,1.1240919,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15955,40164,201111.0,1.0,0.04270096,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15956,40164,201112.0,1.0,-0.5430525,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15957,40164,201113.0,1.0,0.3130487,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15958,40164,201114.0,1.0,-0.23174296,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15959,40164,201115.0,1.0,0.5547232,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15960,40164,201116.0,1.0,-0.61268747,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15961,40164,201119.0,1.0,-0.5266678,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15962,40164,201121.0,1.0,-0.6044951,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15963,40164,201122.0,1.0,-0.09656908,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15964,40164,201123.0,1.0,-1.1656716,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15965,40164,201124.0,1.0,-1.268076,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15966,40164,201130.0,1.0,1.0257837,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15967,40164,201131.0,1.0,-1.4442116,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15968,40164,201132.0,1.0,-1.6776937,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15969,40164,201133.0,1.0,-0.94447786,1,22.0,8.0,2.7391,no,yes,180.0,0.0,0.0,1.0,0.0
15970,14528,201002.0,1.0,1.3091232,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15971,14528,201003.0,1.0,1.2996298,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15972,14528,201004.0,1.0,1.5607415,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15973,14528,201005.0,1.0,1.1838031,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15974,14528,201006.0,1.0,0.3628229,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15975,14528,201007.0,1.0,-0.27558416,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15976,14528,201009.0,1.0,-0.725499,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15977,14528,201010.0,1.0,1.695057,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15978,14528,201011.0,1.0,-2.9724774,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15979,14528,201012.0,1.0,-2.9180672,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15980,14528,201013.0,1.0,-2.84015,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15981,14528,201014.0,1.0,-2.9646933,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15982,14528,201015.0,1.0,0.08162259,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15983,14528,201016.0,1.0,0.9169274,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15984,14528,201017.0,1.0,1.1847671,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15985,14528,201018.0,1.0,1.3347741,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15986,14528,201019.0,1.0,-1.2678571,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15987,14528,201020.0,1.0,1.617606,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15988,14528,201021.0,1.0,1.4223859,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15989,14528,201035.0,1.0,-2.662829,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15990,14528,201036.0,1.0,0.31599557,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15991,14528,201037.0,1.0,1.6154623,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15992,14528,201038.0,1.0,2.6604674,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15993,14528,201039.0,1.0,-0.06849382,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15994,14528,201040.0,1.0,0.9570903,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15995,14528,201041.0,1.0,-0.42169207,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15996,14528,201042.0,1.0,1.5831609,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15997,14528,201043.0,1.0,0.2823735,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15998,14528,201044.0,1.0,0.99947464,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
15999,14528,201045.0,1.0,0.37578082,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16000,14528,201046.0,1.0,0.12007613,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16001,14528,201047.0,1.0,0.9250998,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16002,14528,201048.0,1.0,1.3238362,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16003,14528,201049.0,1.0,0.3325418,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16004,14528,201050.0,1.0,2.385684,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16005,14528,201051.0,1.0,0.63572717,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16006,14528,201052.0,1.0,1.0769256,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16007,14528,201053.0,1.0,0.34880894,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16008,14528,201101.0,1.0,-0.59146255,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16009,14528,201102.0,1.0,0.49993545,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16010,14528,201104.0,1.0,1.1195432,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16011,14528,201105.0,1.0,-1.6877239,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16012,14528,201106.0,1.0,0.72688127,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16013,14528,201107.0,1.0,-1.4136082,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16014,14528,201108.0,1.0,1.2700479,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16015,14528,201109.0,1.0,1.1746523,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16016,14528,201110.0,1.0,1.4874545,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16017,14528,201111.0,1.0,-0.6523356,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16018,14528,201112.0,1.0,1.6507618,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16019,14528,201113.0,1.0,1.9151053,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16020,14528,201114.0,1.0,-2.6053426,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16021,14528,201115.0,1.0,-1.0446088,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16022,14528,201116.0,1.0,2.738042,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16023,14528,201117.0,1.0,1.6610005,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16024,14528,201118.0,1.0,0.6408234,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16025,14528,201119.0,1.0,0.7056272,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16026,14528,201120.0,1.0,2.0313983,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16027,14528,201121.0,1.0,0.621247,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16028,14528,201122.0,1.0,0.054417633,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16029,14528,201123.0,1.0,0.46101573,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16030,14528,201124.0,1.0,0.6835185,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16031,14528,201125.0,1.0,0.52238667,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16032,14528,201126.0,1.0,1.2807845,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16033,14528,201127.0,1.0,1.0582039,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16034,14528,201128.0,1.0,1.8503015,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16035,14528,201129.0,1.0,1.0088903,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16036,14528,201130.0,1.0,1.322081,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16037,14528,201131.0,1.0,1.7633572,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16038,14528,201132.0,1.0,1.3729486,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16039,14528,201133.0,1.0,1.4382185,1,28.0,50.0,2.6626198,yes,yes,65.0,0.0,1.0,1.0,0.0
16040,42308,201002.0,1.0,-2.7325737,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16041,42308,201003.0,1.0,-2.3184247,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16042,42308,201004.0,1.0,-0.4999977,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16043,42308,201005.0,1.0,-0.0082424,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16044,42308,201006.0,1.0,-0.27581725,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16045,42308,201007.0,1.0,-0.098573595,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16046,42308,201008.0,1.0,0.33947107,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16047,42308,201009.0,1.0,0.2884481,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16048,42308,201010.0,1.0,0.22033502,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16049,42308,201011.0,1.0,0.23928985,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16050,42308,201012.0,1.0,0.20931955,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16051,42308,201013.0,1.0,0.31451935,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16052,42308,201014.0,1.0,0.108128265,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16053,42308,201015.0,1.0,0.17047752,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16054,42308,201016.0,1.0,0.07644861,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16055,42308,201017.0,1.0,0.14350566,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16056,42308,201018.0,1.0,0.48211432,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16057,42308,201019.0,1.0,-0.47633508,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16058,42308,201020.0,1.0,-0.855029,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16059,42308,201021.0,1.0,0.061502304,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16060,42308,201022.0,1.0,0.4201076,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16061,42308,201023.0,1.0,-1.7222465,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16062,42308,201024.0,1.0,0.6458879,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16063,42308,201025.0,1.0,0.23127283,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16064,42308,201026.0,1.0,0.62101394,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16065,42308,201027.0,1.0,-0.21631105,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16066,42308,201028.0,1.0,-0.27118716,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16067,42308,201029.0,1.0,0.9639419,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16068,42308,201030.0,1.0,0.51966727,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16069,42308,201031.0,1.0,0.5704571,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16070,42308,201032.0,1.0,0.26404023,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16071,42308,201033.0,1.0,0.3871071,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16072,42308,201034.0,1.0,0.4491456,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16073,42308,201035.0,1.0,0.20978573,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16074,42308,201036.0,1.0,-0.094688706,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16075,42308,201037.0,1.0,-0.18548608,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16076,42308,201038.0,1.0,0.87769693,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16077,42308,201039.0,1.0,1.2786089,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16078,42308,201040.0,1.0,-0.78174186,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16079,42308,201041.0,1.0,0.0767594,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16080,42308,201042.0,1.0,-2.8335316,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16081,42308,201043.0,1.0,-0.83529705,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16082,42308,201045.0,1.0,-0.00089287054,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16083,42308,201046.0,1.0,-0.47193807,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16084,42308,201047.0,1.0,0.13047004,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16085,42308,201048.0,1.0,-0.9393314,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16086,42308,201049.0,1.0,-2.995829,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16087,42308,201053.0,1.0,-1.031651,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16088,42308,201101.0,1.0,-0.62050056,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16089,42308,201102.0,1.0,-0.53821814,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16090,42308,201103.0,1.0,-0.40752274,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16091,42308,201104.0,1.0,-0.19128165,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16092,42308,201105.0,1.0,-1.037602,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16093,42308,201106.0,1.0,-0.36335135,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16094,42308,201107.0,1.0,-0.529968,1,23.0,5.0,2.1777735,no,yes,190.0,0.0,1.0,1.0,1.0
16095,21654,201002.0,1.0,-2.3270547,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16096,21654,201003.0,1.0,-2.3330102,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16097,21654,201004.0,1.0,-2.3330102,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16098,21654,201008.0,1.0,-2.3270547,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16099,21654,201009.0,1.0,-1.7509876,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16100,21654,201010.0,1.0,1.5754093,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16101,21654,201011.0,1.0,2.7185614,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16102,21654,201012.0,1.0,2.2834065,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16103,21654,201013.0,1.0,2.200837,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16104,21654,201014.0,1.0,1.7693161,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16105,21654,201015.0,1.0,1.984118,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16106,21654,201016.0,1.0,1.8625853,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16107,21654,201017.0,1.0,2.7366292,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16108,21654,201018.0,1.0,2.7153308,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16109,21654,201019.0,1.0,0.3509996,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16110,21654,201020.0,1.0,0.81007755,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16111,21654,201021.0,1.0,1.9929,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16112,21654,201022.0,1.0,1.3205339,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16113,21654,201023.0,1.0,1.074744,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16114,21654,201024.0,1.0,2.199828,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16115,21654,201025.0,1.0,0.20403023,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16116,21654,201026.0,1.0,1.0259899,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16117,21654,201027.0,1.0,0.58992624,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16118,21654,201028.0,1.0,1.1054298,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16119,21654,201029.0,1.0,0.55691856,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16120,21654,201030.0,1.0,-2.1937122,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16121,21654,201031.0,1.0,0.8242092,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16122,21654,201032.0,1.0,0.46475953,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16123,21654,201033.0,1.0,0.2895273,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16124,21654,201034.0,1.0,0.84056157,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
16125,21654,201035.0,1.0,0.5070539,1,29.0,37.0,4.1014285,no,yes,80.0,0.0,0.0,1.0,1.0
